code,name,fund_type,label,time,stock_code,stock_name,stock_proportion,stock_amount,stock_value
	100032,富国中证红利指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	000656,金科股份,1.59%,773.20,"6,154.67"
	100032,富国中证红利指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	601003,柳钢股份,1.52%,"1,195.49","5,869.87"
	100032,富国中证红利指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	601328,交通银行,1.48%,"1,110.39","5,729.61"
	100032,富国中证红利指数增强A,gp,2020年1季度股票投资明细,2020-03-31,	000036,华联控股,1.46%,"1,676.80","5,650.81"
	006569,国联安中证医药100C,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,2.01%,45.27,"4,165.85"
	006569,国联安中证医药100C,gp,2020年1季度股票投资明细,2020-03-31,	002603,以岭药业,1.65%,152.39,"3,421.06"
	006569,国联安中证医药100C,gp,2020年1季度股票投资明细,2020-03-31,	002223,鱼跃医疗,1.53%,87.47,"3,173.43"
	006569,国联安中证医药100C,gp,2020年1季度股票投资明细,2020-03-31,	002950,奥美医疗,1.49%,86.71,"3,089.48"
	006569,国联安中证医药100C,gp,2020年1季度股票投资明细,2020-03-31,	002030,达安基因,1.36%,162.97,"2,825.84"
	006569,国联安中证医药100C,gp,2020年1季度股票投资明细,2020-03-31,	300482,万孚生物,1.32%,35.48,"2,750.68"
	006569,国联安中证医药100C,gp,2020年1季度股票投资明细,2020-03-31,	000739,普洛药业,1.23%,128.91,"2,557.57"
	006569,国联安中证医药100C,gp,2020年1季度股票投资明细,2020-03-31,	600521,华海药业,1.22%,98.31,"2,526.65"
	006569,国联安中证医药100C,gp,2020年1季度股票投资明细,2020-03-31,	002007,华兰生物,1.20%,52.01,"2,492.54"
	006569,国联安中证医药100C,gp,2020年1季度股票投资明细,2020-03-31,	300122,智飞生物,1.19%,36.76,"2,477.07"
	006687,方正富邦深证100ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	000651,格力电器,0.17%,1.20,62.64
	006687,方正富邦深证100ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,0.17%,1.28,61.98
	006687,方正富邦深证100ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,0.15%,0.48,55.30
	006687,方正富邦深证100ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	000661,长春高新,0.12%,0.08,43.84
	006687,方正富邦深证100ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	000002,万科A,0.11%,1.52,38.99
	006687,方正富邦深证100ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	300498,温氏股份,0.09%,1.04,33.59
	006687,方正富邦深证100ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	000001,平安银行,0.08%,2.40,30.72
	006687,方正富邦深证100ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	002475,立讯精密,0.08%,0.80,30.53
	006687,方正富邦深证100ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	300750,宁德时代,0.08%,0.24,28.89
	006687,方正富邦深证100ETF联接A,gp,2020年1季度股票投资明细,2020-03-31,	000063,中兴通讯,0.08%,0.64,27.39
	005502,华泰紫金智能量化股票发起,gp,2020年1季度股票投资明细,2020-03-31,	000063,中兴通讯,3.09%,2.99,127.97
	005502,华泰紫金智能量化股票发起,gp,2020年1季度股票投资明细,2020-03-31,	300760,迈瑞医疗,2.97%,0.47,123.00
	005502,华泰紫金智能量化股票发起,gp,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,2.84%,5.30,117.45
	005502,华泰紫金智能量化股票发起,gp,2020年1季度股票投资明细,2020-03-31,	600837,海通证券,2.67%,8.61,110.55
	005502,华泰紫金智能量化股票发起,gp,2020年1季度股票投资明细,2020-03-31,	600900,长江电力,2.51%,6.00,103.74
	005502,华泰紫金智能量化股票发起,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,2.31%,1.04,95.71
	005502,华泰紫金智能量化股票发起,gp,2020年1季度股票投资明细,2020-03-31,	002142,宁波银行,2.19%,3.94,90.86
	005502,华泰紫金智能量化股票发起,gp,2020年1季度股票投资明细,2020-03-31,	601211,国泰君安,2.15%,5.48,89.21
	005502,华泰紫金智能量化股票发起,gp,2020年1季度股票投资明细,2020-03-31,	002463,沪电股份,2.12%,3.71,87.85
	005502,华泰紫金智能量化股票发起,gp,2020年1季度股票投资明细,2020-03-31,	000625,长安汽车,1.82%,7.11,75.22
	005691,南方中证100指数C,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,8.03%,22.89,"1,583.30"
	005691,南方中证100指数C,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,5.98%,1.06,"1,179.44"
	005691,南方中证100指数C,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,3.57%,21.80,703.70
	005691,南方中证100指数C,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,3.06%,6.55,602.37
	005691,南方中证100指数C,gp,2020年1季度股票投资明细,2020-03-31,	000651,格力电器,2.69%,10.17,530.87
	005691,南方中证100指数C,gp,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,2.52%,10.27,497.27
	005691,南方中证100指数C,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,2.48%,30.74,489.07
	005691,南方中证100指数C,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,2.40%,4.10,472.32
	005691,南方中证100指数C,gp,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,2.02%,18.01,399.10
	005691,南方中证100指数C,gp,2020年1季度股票投资明细,2020-03-31,	600887,伊利股份,1.95%,12.89,384.90
	000979,景顺长城沪港深精选股票,gp,2020年1季度股票投资明细,2020-03-31,	00788,中国铁塔,8.31%,"14,755.00","23,458.06"
	000979,景顺长城沪港深精选股票,gp,2020年1季度股票投资明细,2020-03-31,	00388,香港交易所,7.95%,105.00,"22,430.42"
	000979,景顺长城沪港深精选股票,gp,2020年1季度股票投资明细,2020-03-31,	00700,腾讯控股,7.58%,61.59,"21,396.30"
	000979,景顺长城沪港深精选股票,gp,2020年1季度股票投资明细,2020-03-31,	02313,申洲国际,5.99%,224.49,"16,901.60"
	000979,景顺长城沪港深精选股票,gp,2020年1季度股票投资明细,2020-03-31,	01109,华润置地,5.48%,529.40,"15,478.81"
	000979,景顺长城沪港深精选股票,gp,2020年1季度股票投资明细,2020-03-31,	00968,信义光能,5.33%,"3,748.00","15,033.76"
	000979,景顺长城沪港深精选股票,gp,2020年1季度股票投资明细,2020-03-31,	600674,川投能源,4.92%,"1,508.72","13,880.25"
	000979,景顺长城沪港深精选股票,gp,2020年1季度股票投资明细,2020-03-31,	002727,一心堂,4.76%,519.25,"13,427.69"
	000979,景顺长城沪港深精选股票,gp,2020年1季度股票投资明细,2020-03-31,	601098,中南传媒,4.42%,"1,172.51","12,463.80"
	000979,景顺长城沪港深精选股票,gp,2020年1季度股票投资明细,2020-03-31,	03690,美团点评-W,4.04%,133.33,"11,408.78"
	001420,南方大数据300A,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,4.79%,1.52,"1,688.72"
	001420,南方大数据300A,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,4.71%,18.02,"1,658.34"
	001420,南方大数据300A,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,4.28%,46.71,"1,507.79"
	001420,南方大数据300A,gp,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,4.21%,30.63,"1,483.18"
	001420,南方大数据300A,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,4.02%,20.49,"1,417.60"
	001420,南方大数据300A,gp,2020年1季度股票投资明细,2020-03-31,	600900,长江电力,3.66%,74.53,"1,288.67"
	001420,南方大数据300A,gp,2020年1季度股票投资明细,2020-03-31,	300498,温氏股份,3.23%,35.21,"1,137.28"
	001420,南方大数据300A,gp,2020年1季度股票投资明细,2020-03-31,	600585,海螺水泥,2.99%,19.09,"1,051.86"
	001420,南方大数据300A,gp,2020年1季度股票投资明细,2020-03-31,	600837,海通证券,2.81%,77.22,991.50
	001420,南方大数据300A,gp,2020年1季度股票投资明细,2020-03-31,	000063,中兴通讯,2.61%,21.46,918.49
	161907,万家中证红利指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	600507,方大特钢,2.39%,10.58,85.49
	161907,万家中证红利指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	603328,依顿电子,2.20%,7.61,78.54
	161907,万家中证红利指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	002367,康力电梯,2.05%,8.99,73.36
	161907,万家中证红利指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	002110,三钢闽光,2.03%,9.09,72.41
	161907,万家中证红利指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	002601,龙蟒佰利,2.00%,4.79,71.51
	161907,万家中证红利指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	002242,九阳股份,1.72%,2.18,61.37
	161907,万家中证红利指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	601398,工商银行,1.58%,10.97,56.52
	161907,万家中证红利指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	600873,梅花生物,1.55%,12.55,55.35
	161907,万家中证红利指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	601636,旗滨集团,1.51%,11.18,54.00
	161907,万家中证红利指数(LOF),gp,2020年1季度股票投资明细,2020-03-31,	601003,柳钢股份,1.51%,10.99,53.96
	001133,广发中证全指可选消费联接A,gp,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,0.11%,0.77,37.13
	001133,广发中证全指可选消费联接A,gp,2020年1季度股票投资明细,2020-03-31,	000651,格力电器,0.11%,0.70,36.54
	001133,广发中证全指可选消费联接A,gp,2020年1季度股票投资明细,2020-03-31,	600104,上汽集团,0.04%,0.72,14.76
	001133,广发中证全指可选消费联接A,gp,2020年1季度股票投资明细,2020-03-31,	601888,中国国旅,0.04%,0.21,14.18
	001133,广发中证全指可选消费联接A,gp,2020年1季度股票投资明细,2020-03-31,	600690,海尔智家,0.03%,0.76,10.95
	001133,广发中证全指可选消费联接A,gp,2020年1季度股票投资明细,2020-03-31,	002594,比亚迪,0.03%,0.16,9.60
	001133,广发中证全指可选消费联接A,gp,2020年1季度股票投资明细,2020-03-31,	002027,分众传媒,0.02%,1.74,7.69
	001133,广发中证全指可选消费联接A,gp,2020年1季度股票投资明细,2020-03-31,	600741,华域汽车,0.02%,0.32,6.89
	001133,广发中证全指可选消费联接A,gp,2020年1季度股票投资明细,2020-03-31,	002024,苏宁易购,0.02%,0.63,5.69
	001133,广发中证全指可选消费联接A,gp,2020年1季度股票投资明细,2020-03-31,	600660,福耀玻璃,0.02%,0.29,5.56
	006021,广发沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,4.66%,31.82,"2,200.99"
	006021,广发沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,3.60%,1.53,"1,699.83"
	006021,广发沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,2.98%,43.64,"1,408.80"
	006021,广发沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,2.44%,12.50,"1,150.38"
	006021,广发沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,2.34%,22.85,"1,106.40"
	006021,广发沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,2.26%,67.00,"1,065.97"
	006021,广发沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,1.89%,7.76,893.95
	006021,广发沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,1.81%,38.64,856.26
	006021,广发沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	000002,万科A,1.75%,32.21,826.19
	006021,广发沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	601288,农业银行,1.54%,215.52,726.30
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,4.55%,3.64,"4,049.15"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,4.01%,51.67,"3,574.12"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,3.25%,89.57,"2,891.32"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	601211,国泰君安,3.06%,167.41,"2,725.50"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	601688,华泰证券,2.52%,130.35,"2,245.86"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600837,海通证券,2.32%,161.10,"2,068.52"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	000651,格力电器,2.27%,38.68,"2,019.14"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	002475,立讯精密,1.94%,45.17,"1,723.69"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	600048,保利地产,1.80%,108.00,"1,605.91"
	001016,华夏沪深300指数增强C,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,1.70%,13.14,"1,513.73"
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	600900,长江电力,3.08%,24.32,420.49
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,3.07%,18.90,418.82
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,2.94%,12.42,400.92
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	601398,工商银行,2.92%,77.25,397.84
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	601668,中国建筑,2.90%,75.17,396.15
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	600585,海螺水泥,2.89%,7.16,394.47
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,2.85%,24.44,388.84
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,2.84%,3.36,387.42
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	600048,保利地产,2.79%,25.64,381.27
	160136,南方中证国有企业改革指数分级,gp,2020年1季度股票投资明细,2020-03-31,	000651,格力电器,2.74%,7.17,374.27
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	601318,中国平安,5.45%,10.15,702.08
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	600519,贵州茅台,4.22%,0.49,544.39
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	600036,招商银行,2.61%,10.43,336.68
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	600276,恒瑞医药,2.21%,3.09,284.78
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	000651,格力电器,1.89%,4.67,243.77
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	000333,美的集团,1.78%,4.75,229.75
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	601166,兴业银行,1.73%,14.05,223.51
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	000858,五粮液,1.70%,1.90,218.88
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	600030,中信证券,1.55%,9.03,200.10
	003958,安信量化精选沪深300增强C,gp,2020年1季度股票投资明细,2020-03-31,	600887,伊利股份,1.39%,5.99,178.73
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	600745,闻泰科技,1.54%,2.11,214.17
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	600307,酒钢宏兴,1.44%,116.69,200.71
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	600901,江苏租赁,1.42%,38.88,197.88
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	600557,康缘药业,1.40%,14.52,195.15
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	000519,中兵红箭,1.29%,25.68,179.25
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	000807,云铝股份,1.19%,42.87,165.91
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	601966,玲珑轮胎,1.18%,8.30,164.19
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	000039,中集集团,1.15%,20.73,159.80
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	002233,塔牌集团,1.14%,12.86,158.95
	007089,国投中证500指数量化增强C,gp,2020年1季度股票投资明细,2020-03-31,	601975,招商南油,1.12%,62.71,155.51
	005825,申万菱信智能驱动股票,gp,2020年1季度股票投资明细,2020-03-31,	002475,立讯精密,8.27%,44.21,"1,686.98"
