fund_type,code,name,today,net_value,accumulative_value,rate_day,rate_recent_week,rate_recent_month,rate_recent_3month,rate_recent_6month,rate_recent_year,rate_recent_2year,rate_recent_3year,rate_from_this_year,rate_from_begin,rate_buy,url
hh,	003495,鹏华弘尚灵活配置混合A,2020-04-24,1.1456,1.2456,-0.0175,0.1925,2.6892,4.8413,9.3897,15.1376,21.4045,25.0058,5.7753,25.8308,0.15%,http://fund.eastmoney.com/	003495.html
hh,	005769,南方共享经济混合,2020-04-24,1.1985,1.1985,-0.2165,0.1923,3.8562,1.2674,5.3626,6.7611,,,1.7402,19.85,0.15%,http://fund.eastmoney.com/	005769.html
hh,	000263,工银信息产业混合,2020-04-24,2.0950,2.3720,-0.4751,0.1913,6.7788,0.7696,16.5832,29.6411,43.5915,40.6040,6.6701,144.9322,0.15%,http://fund.eastmoney.com/	000263.html
gp,	000596,前海开源中证军工指数A,2020-04-24,1.3110,1.3110,-1.6504,1.0794,5.6406,3.3912,10.5396,3.9651,-4.3066,-16.3369,7.4590,31.10,0.12%,http://fund.eastmoney.com/	000596.html
gp,	000955,南方产业活力,2020-04-24,1.3260,1.3260,-0.5997,1.0671,6.5060,6.5916,17.9715,27.7457,17.2414,17.4491,10.5922,32.60,0.15%,http://fund.eastmoney.com/	000955.html
gp,	001703,银华沪港深增长股票,2020-04-24,1.6220,1.6920,-0.9163,1.0592,8.2054,-2.9904,4.3087,7.6311,19.8818,51.7923,-3.2797,72.5879,0.15%,http://fund.eastmoney.com/	001703.html
gp,	000751,嘉实新兴产业股票,2020-04-24,3.4810,3.4810,-0.3150,1.0450,9.0881,6.5830,23.5273,51.5455,65.2896,113.2966,13.9817,248.10,0.15%,http://fund.eastmoney.com/	000751.html
gp,	000991,工银战略转型股票,2020-04-24,1.6540,1.6540,-1.1357,1.0385,4.0252,5.7545,23.5250,27.9196,29.6238,72.8318,11.3805,65.40,0.15%,http://fund.eastmoney.com/	000991.html
gp,	005259,建信龙头企业股票,2020-04-24,1.2602,1.2602,-0.5288,1.0099,7.3516,-3.3218,9.4494,22.6114,28.5525,,0.7193,26.02,0.15%,http://fund.eastmoney.com/	005259.html
hh,	004674,富国新机遇灵活配置混合A,2020-04-24,1.2066,1.2066,-0.4784,0.1910,2.2889,2.2023,6.6466,5.5735,19.7024,,2.9083,20.66,0.15%,http://fund.eastmoney.com/	004674.html
hh,	002364,华安安康灵活配置混合C,2020-04-24,1.3647,1.3647,-0.2048,0.1909,2.4088,2.6013,8.2752,14.4690,32.2384,35.1188,5.1549,36.47,0.00%,http://fund.eastmoney.com/	002364.html
hh,	002157,长盛盛世混合C,2020-04-24,1.0540,1.1450,-0.3781,0.1902,2.8293,1.3462,5.2947,9.3362,12.1277,10.1792,1.7375,14.8067,0.15%,http://fund.eastmoney.com/	002157.html
hh,	001331,鹏华弘信混合A,2020-04-24,1.3742,1.4055,-0.0436,0.1896,3.4711,2.3841,6.5602,12.5472,14.8708,21.5891,2.5523,41.1904,0.15%,http://fund.eastmoney.com/	001331.html
gp,	004040,金鹰医疗健康产业A,2020-04-24,1.4846,1.4846,-1.6756,0.9863,14.0771,14.6586,23.4081,33.4112,47.2379,,23.0705,48.46,0.12%,http://fund.eastmoney.com/	004040.html
gp,	004041,金鹰医疗健康产业C,2020-04-24,1.5554,1.5554,-1.6752,0.9803,14.0406,14.5361,23.1805,32.6228,45.3781,,22.9079,55.54,0.00%,http://fund.eastmoney.com/	004041.html
gp,	001781,建信现代服务业股票,2020-04-24,1.35,1.35,-1.8895,0.9723,8.6082,4.9767,19.7870,24.6537,18.8380,28.6940,9.3117,35,0.15%,http://fund.eastmoney.com/	001781.html
gp,	006346,安信量化优选股票A,2020-04-24,1.4879,1.4879,-1.1887,0.9567,6.2786,6.4382,12.8993,10.6986,,,6.7666,48.79,0.15%,http://fund.eastmoney.com/	006346.html
hh,	002161,银华万物互联灵活配置混合,2020-04-24,1.0580,1.0580,-0.0944,0.1894,2.7184,3.3203,6.3317,-3.1136,-2.7574,,3.6239,5.80,0.15%,http://fund.eastmoney.com/	002161.html
hh,	004374,华泰保兴吉年丰混合发起A,2020-04-24,1.5894,1.6844,-1.4631,0.1891,6.3215,3.7061,33.6079,51.1411,57.0088,81.7356,11.4664,72.7588,0.15%,http://fund.eastmoney.com/	004374.html
hh,	001448,华商双翼平衡混合,2020-04-24,1.0610,1.0610,-0.3756,0.1889,-4.5863,-8.8488,-8.7704,-6.6021,-8.9270,-4.1554,-9.9321,6.10,0.12%,http://fund.eastmoney.com/	001448.html
hh,	001332,鹏华弘信混合C,2020-04-24,1.2231,1.2691,-0.0490,0.1885,3.4685,2.3772,6.5326,12.50,15.0720,22.0294,2.5403,27.8537,0.15%,http://fund.eastmoney.com/	001332.html
gp,	006347,安信量化优选股票C,2020-04-24,1.4803,1.4803,-1.1882,0.9479,6.2442,6.3052,12.6474,10.2398,,,6.6038,48.03,0.00%,http://fund.eastmoney.com/	006347.html
gp,	161628,融通军工分级,2020-04-24,0.8670,0.6480,-1.5891,0.9313,4.71,2,7.8850,-0.3862,-7.3983,-18.9115,5.6028,-35.7205,0.12%,http://fund.eastmoney.com/	161628.html
gp,	001717,工银前沿医疗股票,2020-04-24,2.6020,2.6020,-2.1805,0.9310,13.4758,24.4381,41.5669,76.2873,63.8539,119.0236,35.6621,160.20,0.15%,http://fund.eastmoney.com/	001717.html
gp,	164205,天弘文化新兴产业,2020-04-24,1.6779,1.9510,-0.9504,0.9142,6.4320,-3.4358,3.9720,21.0432,54.1763,50.8904,-4.5889,95.1032,0.15%,http://fund.eastmoney.com/	164205.html
gp,	160133,南方天元新产业股票(LOF),2020-04-24,3.34,3.34,-0.6248,0.9063,6.3017,11.8179,22.1207,37.1663,51.6803,73.5967,15.8917,234,0.15%,http://fund.eastmoney.com/	160133.html
hh,	001711,安信新趋势混合C,2020-04-24,1.0630,1.2230,0,0.1885,1.7225,1.6252,4.6260,8.5420,13.9730,22.1692,2.0154,24.0017,0.00%,http://fund.eastmoney.com/	001711.html
hh,	008421,广发招泰混合C,2020-04-24,1.0107,1.0107,0.0198,0.1883,1.1813,,,,,,,1.07,0.00%,http://fund.eastmoney.com/	008421.html
hh,	008420,广发招泰混合A,2020-04-24,1.0112,1.0112,0.0099,0.1882,1.2111,,,,,,,1.12,0.10%,http://fund.eastmoney.com/	008420.html
hh,	002485,国联安通盈混合C,2020-04-24,1.1197,1.4007,0.0179,0.1879,0.8648,1.3534,2.1580,3.9219,10.8665,13.4335,1.6452,18.6077,0.00%,http://fund.eastmoney.com/	002485.html
hh,	000215,广发趋势优选灵活配置混合A,2020-04-24,1.6057,1.9277,-0.0995,0.1872,2.0788,2.7188,5.0851,8.9719,13.5803,27.8926,2.5548,97.5817,0.15%,http://fund.eastmoney.com/	000215.html
hh,	003562,诺德成长精选C,2020-04-24,1.1828,1.1828,-0.2950,0.1864,7.7036,5.2969,11.4587,13.2950,6.1283,17.9615,6.9440,18.2682,0.00%,http://fund.eastmoney.com/	003562.html
gp,	160919,大成产业升级股票(LOF),2020-04-24,1.5610,3.5470,-0.7629,0.9050,4.6246,2.6974,16.2323,19.0694,29.3289,34.5690,6.9178,47.3883,0.15%,http://fund.eastmoney.com/	160919.html
gp,	001628,招商体育文化休闲股票,2020-04-24,1.01,1.01,-0.8832,0.8991,9.1892,1.4056,6.6526,17.7156,21.9807,30.8290,4.5549,1,0.15%,http://fund.eastmoney.com/	001628.html
gp,	001490,汇添富国企创新股票,2020-04-24,1.1430,1.1430,-0.8673,0.8826,10.7558,4.9587,11.5122,20.3158,7.0225,22.2460,4.4790,14.30,0.15%,http://fund.eastmoney.com/	001490.html
gp,	003017,广发中证军工ETF联接A,2020-04-24,0.8005,0.8005,-1.6101,0.8822,4.7775,2.0005,8.3514,1.1626,-4.2922,-15.9227,5.7045,-19.95,0.12%,http://fund.eastmoney.com/	003017.html
hh,	003561,诺德成长精选A,2020-04-24,1.1853,1.1853,-0.2944,0.1859,7.7055,5.3226,11.5156,13.4257,6.3525,18.1990,6.9669,18.5181,0.12%,http://fund.eastmoney.com/	003561.html
hh,	519617,银河君信混合C,2020-04-24,1.0302,1.2047,-0.1938,0.1847,2.0338,3.5120,5.2338,8.9864,14.4817,21.5464,4.1883,21.7530,0.00%,http://fund.eastmoney.com/	519617.html
hh,	004375,华泰保兴吉年丰混合发起C,2020-04-24,1.5769,1.6719,-1.4622,0.1842,6.3030,3.6547,33.4546,50.7984,56.2524,80.3734,11.4023,71.4278,0.00%,http://fund.eastmoney.com/	004375.html
hh,	007393,上银未来生活灵活配置混合,2020-04-24,1.0360,1.0360,-0.6426,0.1837,3.0026,-0.8992,2.7065,,,,-2.7230,3.60,1.50%,http://fund.eastmoney.com/	007393.html
hh,	001604,浙商汇金转型升级灵活配置混合,2020-04-24,1.0970,1.0970,-0.6341,0.1826,5.8880,-5.8369,3.0047,13.0928,10.2513,12.9763,-3.5180,9.70,0.15%,http://fund.eastmoney.com/	001604.html
hh,	003598,华商润丰灵活配置混合A,2020-04-24,1.0980,1.0980,-0.9919,0.1825,5.7803,4.7710,7.9646,9.9099,1.5726,10.4628,3.1955,9.80,0.15%,http://fund.eastmoney.com/	003598.html
gp,	005693,广发中证军工ETF联接C,2020-04-24,0.80,0.80,-1.6111,0.87,4.7531,1.9497,8.2105,0.9082,-4.5574,,5.6385,11.9194,0.00%,http://fund.eastmoney.com/	005693.html
gp,	001044,嘉实新消费股票,2020-04-24,1.6260,1.6960,-0.3066,0.8685,9.7907,9.8649,12.1380,15.9018,18.3164,56.8836,7.5397,70.3756,0.15%,http://fund.eastmoney.com/	001044.html
gp,	001208,诺安低碳经济股票,2020-04-24,1.2820,1.2820,-0.6202,0.8655,5.7756,-1.6117,8.7362,5.0820,16.3339,55.5825,-2.2121,28.20,0.15%,http://fund.eastmoney.com/	001208.html
hh,	007509,华商润丰灵活配置混合C,2020-04-24,1.0980,1.0980,-0.9919,0.1825,5.7803,4.6711,7.8585,,,,3.0986,9.80,0.00%,http://fund.eastmoney.com/	007509.html
hh,	000664,国联安通盈混合A,2020-04-24,1.1533,1.4453,0.0173,0.1824,0.8747,1.3737,2.2611,4.9965,12.5869,16.2211,1.6820,46.7291,0.07%,http://fund.eastmoney.com/	000664.html
hh,	519657,银河灵活配置混合C,2020-04-24,2.2010,2.2010,-0.8112,0.1821,5.0597,2.7065,13.2202,18.7163,16.3934,23.5129,7.2612,120.10,0.00%,http://fund.eastmoney.com/	519657.html
hh,	005907,招商丰茂灵活混合发起式C,2020-04-24,1.1058,1.1058,-0.0813,0.1812,2.0676,2.0676,2.5788,4.8450,,,1.9640,10.58,0.00%,http://fund.eastmoney.com/	005907.html
gp,	161024,富国中证军工指数分级,2020-04-24,1.18,1.6010,-1.6667,0.8547,4.7027,1.7241,7.4127,-2.0264,-8.9795,-21.6796,5.4513,22.7407,0.12%,http://fund.eastmoney.com/	161024.html
gp,	000696,汇添富环保行业股票,2020-04-24,1.1830,1.1830,-0.7550,0.8525,7.4478,1.7197,13.75,12.2391,-7.7942,-15.9204,3.2286,18.30,0.15%,http://fund.eastmoney.com/	000696.html
gp,	217017,招商上证消费80ETF联接A,2020-04-24,1.8071,1.8071,-0.4023,0.8483,9.5079,4.4265,11.3638,12.8944,15.9140,36.3849,4.7594,80.71,0.15%,http://fund.eastmoney.com/	217017.html
gp,	004407,招商上证消费80ETF联接C,2020-04-24,1.7825,1.7825,-0.4023,0.8373,9.47,4.3252,11.1353,12.4464,15,26.8683,4.6252,26.8683,0.00%,http://fund.eastmoney.com/	004407.html
gp,	163115,申万菱信中证军工指数分级,2020-04-24,1.0902,1.4770,-1.6420,0.8324,4.7061,2.4432,8.8024,0.8376,-6.0504,-18.9538,6.4129,8.9815,0.10%,http://fund.eastmoney.com/	163115.html
hh,	006906,创金合信鑫收益混合E,2020-04-24,1.1070,1.1070,0,0.1810,1.2809,2.50,3.7488,5.8317,,,2.7856,6.8533,0.00%,http://fund.eastmoney.com/	006906.html
hh,	005521,华安红利精选混合,2020-04-24,0.9991,0.9991,-0.6563,0.1805,8.2214,-1.4403,0.0401,1.8554,13.5728,,-4.8295,-0.09,0.15%,http://fund.eastmoney.com/	005521.html
hh,	002075,光大睿鑫混合C,2020-04-24,1.1130,1.1930,-0.0898,0.18,2.5806,2.7701,5.0991,6.6092,8.8140,17.5241,3.0556,20.1096,0.00%,http://fund.eastmoney.com/	002075.html
hh,	005111,泰康泉林量化价值精选混合C,2020-04-24,1.0622,1.0622,-0.7011,0.1792,5.6915,2.5290,11.7635,18.6021,12.0465,,3.6495,6.2094,0.00%,http://fund.eastmoney.com/	005111.html
hh,	001536,南方君选,2020-04-24,1.1230,1.3310,-0.2664,0.1784,3.0275,-1.4048,4.9479,9.9357,11.4964,21.4087,-1.6638,35.8312,0.15%,http://fund.eastmoney.com/	001536.html
hh,	002317,招商睿逸混合,2020-04-24,1.1230,1.1230,-0.5314,0.1784,6.2441,3.9815,9.9902,10.7495,10.4228,12.7510,3.5978,12.30,0.15%,http://fund.eastmoney.com/	002317.html
gp,	008264,南方ESG股票A,2020-04-24,1.0179,1.0179,-1.2323,0.8121,9.5458,2.0553,,,,,1.3744,1.79,0.15%,http://fund.eastmoney.com/	008264.html
gp,	008265,南方ESG股票C,2020-04-24,1.0158,1.0158,-1.2348,0.8038,9.4966,1.8959,,,,,1.1854,1.58,0.00%,http://fund.eastmoney.com/	008265.html
gp,	007548,易方达ESG责任投资股票,2020-04-24,1.0127,1.0127,-1.0745,0.7662,13.0119,2.0764,2.0353,,,,-2.0315,1.27,0.15%,http://fund.eastmoney.com/	007548.html
gp,	001186,富国文体健康股票,2020-04-24,1.3330,1.3330,-0.8185,0.7559,9.1728,7.2405,24.6960,23.3117,27.0734,68.7342,8.9943,33.30,0.15%,http://fund.eastmoney.com/	001186.html
gp,	004857,广发中证全指建筑材料指数C,2020-04-24,1.2013,1.2013,-0.9319,0.7548,5.3680,12.9041,24.1141,18.6586,22.9832,,6.15,20.13,0.00%,http://fund.eastmoney.com/	004857.html
gp,	004856,广发中证全指建筑材料指数A,2020-04-24,1.1939,1.1939,-0.9376,0.7511,5.3751,12.9518,24.1835,18.6426,22.6526,,6.2094,19.39,0.10%,http://fund.eastmoney.com/	004856.html
gp,	161213,国投瑞银中证消费服务指数,2020-04-24,1.7890,1.7890,-0.7214,0.7320,8.7538,3.7101,7.7062,8.6217,12.5865,29.5438,2.5803,78.90,0.12%,http://fund.eastmoney.com/	161213.html
hh,	005000,泰康泉林量化价值精选混合A,2020-04-24,1.0693,1.0693,-0.6965,0.1780,5.7352,2.6495,12.0154,18.8772,12.6528,,3.8054,6.9193,0.15%,http://fund.eastmoney.com/	005000.html
hh,	002518,民生加银鑫福混合A,2020-04-24,1.1260,1.1260,-0.0887,0.1779,1.1680,-0.3540,0.8057,2.9250,4.7442,10.6090,0.2671,12.60,0.05%,http://fund.eastmoney.com/	002518.html
hh,	002144,华安新优选灵活配置混合C,2020-04-24,1.1270,1.1270,-0.2655,0.1778,2.1759,1.6231,3.1107,4.9348,7.8469,9.5238,1.7148,13.0391,0.00%,http://fund.eastmoney.com/	002144.html
hh,	003502,金鹰鑫瑞混合A,2020-04-24,1.1893,1.1893,0.0084,0.1769,1.5368,2.4376,3.8055,6.0077,11.0458,17.6476,2.7651,18.93,0.10%,http://fund.eastmoney.com/	003502.html
hh,	003344,鹏华弘惠灵活配置混合C,2020-04-24,1.0840,1.1330,-0.1290,0.1756,2.9929,2.1490,5.0822,7.9828,7.0656,15.7383,2.9555,13.4467,0.15%,http://fund.eastmoney.com/	003344.html
gp,	162412,华宝中证医疗指数分级,2020-04-24,1.3590,0.5712,-2.3567,0.7264,13.3538,16.0446,27.8521,44.5450,43.5998,60.6985,23.2987,-42.8826,0.12%,http://fund.eastmoney.com/	162412.html
gp,	000793,工银高端制造股票,2020-04-24,0.9890,0.9890,-1.1988,0.7128,8.9207,-0.6030,20.1701,12.0045,10.0111,-4.1667,9.1611,-1.10,0.15%,http://fund.eastmoney.com/	000793.html
gp,	320020,诺安策略精选股票,2020-04-24,1.2611,1.8382,-0.5363,0.6947,6.2337,-0.5599,1.6278,1.3257,27.5126,27.2553,-10.21,83.8172,0.15%,http://fund.eastmoney.com/	320020.html
gp,	000592,建信改革红利股票,2020-04-24,2.6310,2.6310,-1.7550,0.6889,6.1315,-0.2275,19.6997,32.6778,25.8250,37.1741,7.6074,163.10,0.15%,http://fund.eastmoney.com/	000592.html
hh,	519656,银河灵活配置混合A,2020-04-24,2.2820,2.2820,-0.8257,0.1756,5.1613,2.9319,13.6454,19.6644,18.2383,26.4967,7.5401,128.20,0.15%,http://fund.eastmoney.com/	519656.html
hh,	008795,海富通阿尔法对冲混合C,2020-04-24,1.1410,1.1410,-0.2622,0.1756,1.6934,1.9661,,,,,,1.8750,0.00%,http://fund.eastmoney.com/	008795.html
hh,	003343,鹏华弘惠灵活配置混合A,2020-04-24,1.0858,1.1348,-0.1288,0.1754,2.9976,2.1549,5.1030,8.0001,6.6118,15.6861,2.9696,13.6269,0.15%,http://fund.eastmoney.com/	003343.html
gp,	501005,汇添富中证精准医疗指数A,2020-04-24,1.2639,1.2639,-1.9625,0.6851,15.1932,13.2121,28.2887,44.7435,27.2425,30.9877,20.8548,26.39,0.08%,http://fund.eastmoney.com/	501005.html
gp,	501006,汇添富中证精准医疗指数C,2020-04-24,1.2445,1.2445,-1.9616,0.6796,15.1462,13.0952,28.0613,44.2564,26.4093,29.6219,20.6963,24.45,0.00%,http://fund.eastmoney.com/	501006.html
gp,	000711,嘉实医疗保健股票,2020-04-24,2.08,2.08,-1.6548,0.6776,14.7270,8.6162,17.1171,33.0774,31.0649,53.0537,14.1603,108,0.15%,http://fund.eastmoney.com/	000711.html
gp,	002588,博时银智大数据100A,2020-04-24,1.4588,1.4588,-0.6808,0.6763,4.8742,-1.4258,7.2884,9.0773,7.7082,26.3249,-1.4191,45.88,0.12%,http://fund.eastmoney.com/	002588.html
hh,	519062,海富通阿尔法对冲混合A,2020-04-24,1.1420,1.5490,-0.2620,0.1754,1.7826,2.0554,4.0554,8.0769,17.18,28.0054,2.6978,57.9587,0.15%,http://fund.eastmoney.com/	519062.html
hh,	001375,金元顺安优质精选混合C,2020-04-24,1.1430,1.1430,-0.6087,0.1752,5.9314,-1.21,8.8572,8.0340,4.9586,3.0658,0.7048,9.5877,0.00%,http://fund.eastmoney.com/	001375.html
hh,	008127,广发趋势优选灵活配置混合C,2020-04-24,1.6017,1.6017,-0.1060,0.1751,2.0452,2.6139,,,,,2.4302,4.6863,0.00%,http://fund.eastmoney.com/	008127.html
hh,	620007,金元顺安优质精选混合A,2020-04-24,1.1460,1.2830,-0.6932,0.1748,5.8172,-1.2920,8.8319,8.0113,4.9450,3.3363,0.6145,28.7544,0.15%,http://fund.eastmoney.com/	620007.html
hh,	004675,富国新机遇灵活配置混合C,2020-04-24,1.0898,1.0898,-0.4840,0.1746,2.2422,2.0699,6.3738,5.4067,8.9582,,2.7435,8.98,0.00%,http://fund.eastmoney.com/	004675.html
hh,	007968,华泰柏瑞研究精选,2020-04-24,1.0928,1.0928,-0.5189,0.1742,9.0945,1.3071,,,,,5.9736,9.28,0.15%,http://fund.eastmoney.com/	007968.html
gp,	004416,博时银智大数据100C,2020-04-24,1.4355,1.4355,-0.6918,0.6662,4.8193,-1.5770,6.9592,8.4132,6.3569,,-1.6107,6.9991,0.00%,http://fund.eastmoney.com/	004416.html
gp,	006981,中金新医药股票A,2020-04-24,1.5329,1.5329,-2.4563,0.6633,15.2990,14.8842,27.5716,,,,24.9511,53.29,0.15%,http://fund.eastmoney.com/	006981.html
gp,	005064,广发中证全指家用电器指数C,2020-04-24,0.9812,0.9812,-1.3175,0.6565,4.6167,-6.1591,1.2172,-5.3718,-5.0513,,-8.3248,-1.88,0.00%,http://fund.eastmoney.com/	005064.html
gp,	007005,中金新医药股票C,2020-04-24,1.5216,1.5216,-2.4553,0.6549,15.2553,14.7684,27.3305,,,,24.7929,52.16,0.00%,http://fund.eastmoney.com/	007005.html
gp,	005063,广发中证全指家用电器指数A,2020-04-24,0.9839,0.9839,-1.3238,0.6547,4.6368,-6.1164,1.3181,-5.2119,-4.9464,,-8.2696,-1.61,0.12%,http://fund.eastmoney.com/	005063.html
hh,	002220,南方瑞利灵活配置混合,2020-04-24,1.3348,1.3348,-0.8763,0.1726,5.8273,-3.1139,5.6180,17.7799,23.4554,27.0029,-0.3434,33.48,0.15%,http://fund.eastmoney.com/	002220.html
hh,	003503,金鹰鑫瑞混合C,2020-04-24,1.3410,1.3410,0,0.1718,1.5294,2.4133,3.7444,5.8907,10.8264,32.9566,2.7271,34.10,0.00%,http://fund.eastmoney.com/	003503.html
hh,	008373,华泰柏瑞景气回报A,2020-04-24,1.0546,1.0546,-0.50,0.1710,8.7665,1.5601,,,,,5.0085,5.46,1.50%,http://fund.eastmoney.com/	008373.html
hh,	004332,恒生沪港深新兴产业精选混合,2020-04-24,1.1136,1.1136,-0.5626,0.1709,9.1979,-0.1972,8.6863,13.6211,7.4178,11.2599,3.4271,11.36,0.15%,http://fund.eastmoney.com/	004332.html
hh,	003501,泰达睿智稳健灵活配置混合,2020-04-24,0.9411,0.9411,-0.6020,0.1703,3.0213,-1.4658,0.6847,-1.4142,2.6953,-1.2487,-2.8191,-5.89,0.15%,http://fund.eastmoney.com/	003501.html
gp,	001496,工银聚焦30股票,2020-04-24,0.8130,0.8130,-1.2151,0.6188,10.9141,2.2642,12.1379,15.1558,17.1470,1.8797,3.8314,-18.70,0.15%,http://fund.eastmoney.com/	001496.html
gp,	161035,富国中证医药主题指数增强,2020-04-24,1.5590,1.5590,-2.0113,0.5806,15.3107,16.2565,30.0250,51.9493,47.9127,68.7229,25.3215,55.90,0.12%,http://fund.eastmoney.com/	161035.html
gp,	005313,万家中证1000指数增强A,2020-04-24,1.1166,1.3833,-1.4823,0.5584,4.9535,2.8650,12.2245,7.6208,39.5428,,5.5786,40.6173,0.15%,http://fund.eastmoney.com/	005313.html
hh,	001570,南方利安A,2020-04-24,1.1810,1.1810,-0.0846,0.1696,1.0265,1.0265,3.5965,8.0512,11.8371,13.3397,1.3734,18.10,0.15%,http://fund.eastmoney.com/	001570.html
hh,	519770,交银优择回报灵活配置混合A,2020-04-24,1.1830,1.2580,0,0.1693,1.7196,2.6910,5.3428,10.5607,14.8185,21.9006,3.3188,26.8985,0.08%,http://fund.eastmoney.com/	519770.html
hh,	000743,红塔红土盛世普益混合发起式,2020-04-24,1.1254,1.2854,-0.5039,0.1691,4.9911,-3.1248,12.6189,18.8635,1.3873,4.2884,4.5716,28.3069,0.08%,http://fund.eastmoney.com/	000743.html
hh,	000029,富国宏观策略灵活配置混合,2020-04-24,2.3690,2.5640,-0.2946,0.1691,1.2826,4.6378,21.9876,34.4495,37.9732,72.2909,7.1946,175.3633,0.15%,http://fund.eastmoney.com/	000029.html
hh,	100060,富国高新技术产业混合,2020-04-24,2.37,3.0210,-0.5038,0.1690,2.0672,-9.5420,21.9763,30.2857,38.0497,65.2622,0.8082,230.5863,0.15%,http://fund.eastmoney.com/	100060.html
hh,	519769,交银优选回报灵活配置混合C,2020-04-24,1.1880,1.2480,0,0.1687,1.7124,2.6793,5.3191,10.4090,14.3158,21.1738,3.3043,25.6572,0.00%,http://fund.eastmoney.com/	519769.html
gp,	006923,前海开源沪港深非周期股票A,2020-04-24,1.0607,1.0607,-0.9617,0.5498,9.6331,-0.4505,1.5315,4.8330,,,-1.5317,6.07,0.15%,http://fund.eastmoney.com/	006923.html
gp,	006924,前海开源沪港深非周期股票C,2020-04-24,1.0577,1.0577,-0.9644,0.5418,9.6062,-0.5173,1.3997,4.5675,,,-1.6093,5.77,0.00%,http://fund.eastmoney.com/	006924.html
gp,	005314,万家中证1000指数增强C,2020-04-24,1.1136,1.3649,-1.4949,0.5417,4.9180,2.7495,11.9492,7.1458,38.8152,,5.4346,38.5931,0.00%,http://fund.eastmoney.com/	005314.html
hh,	002622,广发稳裕混合,2020-04-24,1.1940,1.2050,0.0838,0.1678,1.6170,1.9641,5.3839,6.7978,10.5555,18.4047,2.1385,20.6544,0.10%,http://fund.eastmoney.com/	002622.html
hh,	519771,交银优择回报灵活配置混合C,2020-04-24,1.1940,1.2690,0,0.1678,1.7036,2.5773,5.2910,10.3513,16.4459,23.4223,3.2872,28.1123,0.00%,http://fund.eastmoney.com/	519771.html
hh,	519768,交银优选回报灵活配置混合A,2020-04-24,1.1970,1.2570,0,0.1674,1.7858,2.7468,5.3697,10.5263,14.7368,21.8249,3.3679,26.5761,0.08%,http://fund.eastmoney.com/	519768.html
hh,	002668,兴业聚丰灵活配置混合,2020-04-24,1.1980,1.2530,0,0.1673,1.1825,2.5786,3.9395,7.5051,9.0009,15.3183,2.9154,25.3510,0.15%,http://fund.eastmoney.com/	002668.html
hh,	007402,浦银颐和稳健养老一年(FOF)C,2020-04-22,1.0245,1.0245,0.0586,0.1662,0.9957,1.4859,,,,,1.8997,2.45,0.00%,http://fund.eastmoney.com/	007402.html
gp,	004698,博时军工主题股票,2020-04-24,1.0230,1.0230,-2.3855,0.4912,2.7108,1.4881,12.4176,9.4118,4.0692,,3.0211,2.30,0.15%,http://fund.eastmoney.com/	004698.html
gp,	000778,鹏华先进制造股票,2020-04-24,2.0910,2.0910,-0.4286,0.4805,8.7929,6.1421,21.2877,31.4268,33.4397,36.5774,7.6725,109.10,0.15%,http://fund.eastmoney.com/	000778.html
gp,	206012,鹏华价值精选股票,2020-04-24,1.6890,1.6890,-0.9384,0.4759,9.6753,2.2397,19.2797,30.7276,30.6265,28.0516,8.4082,68.90,0.15%,http://fund.eastmoney.com/	206012.html
gp,	005237,银华医疗健康量化优选A,2020-04-24,1.3797,1.3797,-1.9264,0.4733,13.1829,14.5455,22.7710,37.0518,29.4035,,21.5381,37.97,0.15%,http://fund.eastmoney.com/	005237.html
hh,	003117,光大吉鑫混合A,2020-04-24,1.2060,1.2550,0,0.1661,2.3769,2.8133,7.3909,15.4066,16.6344,26.5352,4.5967,26.2821,0.08%,http://fund.eastmoney.com/	003117.html
hh,	007401,浦银颐和稳健养老一年(FOF)A,2020-04-22,1.0261,1.0261,0.0585,0.1660,1.0239,1.5840,,,,,2.0284,2.61,0.08%,http://fund.eastmoney.com/	007401.html
hh,	000462,农银主题轮动混合,2020-04-24,1.4541,1.4541,-1.6902,0.1653,7.1476,4.9892,21.6718,24.7833,16.5705,38.0781,15.8553,45.41,0.15%,http://fund.eastmoney.com/	000462.html
